,CZ_NAME_STR,date,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,tornado_occurred,time_of_year
2291,None,2006-04-10,None,0.0,0.0,3.0,57.179745,71.1185,44.0285,0.0,0.0,0.0,14.323789,25.501799,162.59412,42.408504,51.3185,34.2185,58.52524,70.94141,45.592476,979.3492,982.49304,975.44183,0,4
2292,None,2006-04-11,None,0.0,0.0,3.0,63.42725,69.9485,56.6285,0.0,0.0,0.0,14.806506,32.8839,177.29845,47.658497,51.2285,43.5785,57.09158,81.550575,46.524944,974.28564,975.95154,972.85474,0,4
2293,None,2006-04-12,None,0.0,0.0,53.0,58.10225,68.0585,50.148502,0.03543307,0.03543307,0.0,12.976529,30.1995,293.67834,47.084747,51.3185,44.2985,68.52471,89.07474,43.48404,982.5439,986.36597,973.92163,0,4
2294,None,2006-04-13,None,0.0,0.0,51.0,59.216003,76.878494,42.2285,0.011811024,0.011811024,0.0,14.374357,30.8706,157.75853,47.377247,57.8885,39.6185,67.10801,90.71121,43.107918,980.4678,986.5072,972.4963,0,4
2295,None,2006-04-14,None,0.0,0.0,3.0,60.00725,69.138504,49.8785,0.0,0.0,0.0,10.341136,22.8174,313.6415,41.204754,49.3385,35.2985,53.1669,78.35169,28.934736,974.4914,976.18146,972.1854,0,4
2296,None,2006-04-15,None,0.0,0.0,3.0,59.83475,74.1785,45.7385,0.0,0.0,0.0,12.813539,26.844,123.09993,39.356003,42.0485,36.1985,49.807755,77.02532,28.702452,973.21704,975.012,970.41113,0,4
2297,None,2006-04-16,None,0.0,0.0,53.0,57.05975,65.7185,48.5285,0.122047246,0.122047246,0.0,14.085998,28.8573,96.74276,38.887253,41.5085,36.6485,51.929447,71.96789,34.219017,974.30206,979.1468,970.86926,0,4
2298,None,2006-04-17,None,0.0,0.0,0.0,55.061005,65.8085,44.9285,0.0,0.0,0.0,12.098428,25.501799,113.06423,33.251,36.1085,30.3485,45.260258,63.574646,28.825455,982.0671,984.1109,979.6261,0,4
2299,None,2006-04-18,None,0.0,0.0,53.0,56.036,66.888504,45.4685,0.05905512,0.05905512,0.0,17.507296,36.463097,120.140114,37.13225,41.1485,31.4285,49.86566,63.172638,36.527428,979.4694,982.69946,975.6509,0,4
2300,None,2006-04-19,None,0.0,0.0,53.0,54.468502,61.5785,46.1885,0.07086614,0.07086614,0.0,17.342161,35.3446,173.67924,36.164753,46.7285,28.1885,53.638855,83.12931,28.052094,977.60016,978.7673,976.2094,0,4
2301,None,2006-04-20,None,0.0,0.0,61.0,49.938496,54.4685,44.9285,0.1023622,0.1023622,0.0,12.608824,28.186201,196.17024,38.861,42.678497,35.5685,66.13468,87.14936,56.43313,977.72797,978.7635,976.513,0,4
2302,None,2006-04-21,None,0.0,0.0,53.0,49.58975,58.7885,40.2485,0.06692914,0.06692914,0.0,8.207077,19.6856,265.72726,41.90225,45.5585,38.2685,76.11962,92.898285,58.98542,979.5323,981.2061,978.1065,0,4
2303,None,2006-04-22,None,0.0,0.0,3.0,51.491,60.7685,42.2285,0.0,0.0,0.0,8.973131,20.3567,333.74982,38.70725,43.038498,34.3085,65.68578,93.60998,36.97233,983.042,984.3353,981.12366,0,4
2304,None,2006-04-23,None,0.0,0.0,2.0,57.239758,68.6885,46.1885,0.0,0.0,0.0,8.396949,16.5538,325.91782,40.646,45.108498,36.1985,55.159863,71.935646,36.929714,983.3484,985.1109,982.3757,0,4
2305,None,2006-04-24,None,0.0,0.0,51.0,50.68475,62.3885,43.8485,0.04330709,0.04330709,0.0,16.188524,34.2261,342.0944,39.933495,48.7985,25.9385,67.05341,80.74029,49.046234,985.3574,990.4203,981.5861,0,4
2306,None,2006-04-25,None,0.0,0.0,3.0,46.214752,55.2785,36.8285,0.0,0.0,0.0,10.175276,21.0278,14.0978565,24.27725,29.5385,22.2485,43.185852,60.43159,29.023024,990.7075,993.1236,987.5446,0,4
2307,None,2006-04-26,None,0.0,0.0,0.0,52.267254,63.8285,39.7085,0.0,0.0,0.0,9.852963,22.1463,271.4787,32.609753,35.1185,30.0785,49.769176,75.265945,30.41261,985.2281,987.7078,981.79156,0,4
2308,None,2006-04-27,None,0.0,0.0,2.0,56.711002,68.4185,42.858498,0.0,0.0,0.0,5.833382,14.764199,212.72289,37.863503,40.788498,35.3885,52.15038,82.2395,30.952341,983.4898,984.8939,982.30536,0,4
2309,None,2006-04-28,None,0.0,0.0,53.0,53.722248,59.5085,50.9585,0.21653542,0.21653542,0.0,9.408707,22.369999,132.56839,42.9335,50.6885,37.4585,67.79795,88.76208,48.673748,987.409,989.2342,984.1375,0,4
2310,None,2006-04-29,None,0.0,0.0,61.0,49.728497,52.5785,48.4385,0.65748024,0.65748024,0.0,15.4935465,29.081,101.24168,45.937244,48.6185,43.1285,86.95997,96.0435,78.273705,985.46875,987.6601,981.9676,0,4
2311,None,2006-04-30,None,0.0,0.0,61.0,52.822247,57.1685,49.2485,0.53543305,0.53543305,0.0,15.896872,35.5683,95.794334,50.68475,53.5685,46.8185,92.55607,98.34085,84.88876,976.76953,981.101,975.0385,0,4
2312,None,2006-05-01,None,0.0,0.0,55.0,54.431004,59.598503,51.4085,0.36220467,0.36220467,0.0,15.5113,31.0943,152.29926,51.33725,52.7585,49.8785,89.58737,98.68007,74.78528,977.70917,980.9128,974.8018,0,5
2313,None,2006-05-02,None,0.0,0.0,51.0,58.810993,69.5885,46.4585,0.011811024,0.011811024,0.0,9.908673,20.133,202.65622,47.579746,51.6785,44.0285,69.188095,92.13919,43.96972,980.657,982.3447,978.0384,0,5
2314,None,2006-05-03,None,0.0,0.0,2.0,58.32726,64.458496,52.308502,0.0,0.0,0.0,15.2919855,32.2128,270.25552,40.912247,51.3185,33.7685,54.536457,80.83406,31.777525,981.9559,984.4507,977.3698,0,5
2315,None,2006-05-04,None,0.0,0.0,3.0,50.939747,55.3685,45.3785,0.0,0.0,0.0,12.342079,26.844,293.65503,37.5335,39.7085,34.8485,60.344715,73.95033,52.056145,986.2397,987.49854,984.4719,0,5
2316,None,2006-05-05,None,0.0,0.0,3.0,46.271,52.6685,41.4185,0.0,0.0,0.0,10.026651,20.8041,312.12646,32.09975,36.1985,27.1985,58.530914,73.5142,37.130802,987.4931,989.30273,985.7821,0,5
2317,None,2006-05-06,None,0.0,0.0,2.0,52.511,65.8085,38.3585,0.0,0.0,0.0,11.889818,26.3966,211.887,38.68475,43.5785,33.5885,61.549362,83.705,41.374798,983.4414,986.1223,980.4395,0,5
2318,None,2006-05-07,None,0.0,0.0,3.0,59.12599,67.9685,48.1685,0.0,0.0,0.0,12.211643,25.7255,188.36763,43.488495,47.6285,40.3385,57.627872,79.289345,38.265854,980.2491,982.29663,977.02344,0,5
2319,None,2006-05-08,None,0.0,0.0,61.0,60.32225,68.4185,55.7285,0.3582677,0.3582677,0.0,12.205495,28.186201,185.21178,53.024746,58.2485,44.9285,77.33616,93.72851,59.218266,975.555,977.6486,973.6857,0,5
2320,None,2006-05-09,None,0.0,0.0,53.0,62.324753,70.5785,55.2785,0.09448819,0.09448819,0.0,7.245256,17.6723,256.9281,52.735996,56.5385,48.0785,73.69166,99.348114,46.886837,972.67377,973.7389,970.8318,0,5
2321,None,2006-05-10,None,0.0,0.0,51.0,56.204746,62.5685,49.9685,0.0118110245,0.0118110245,0.0,13.129874,29.528399,287.09427,45.431,50.7785,38.2685,69.2392,93.245224,45.07086,975.813,977.90826,973.16516,0,5
2322,None,2006-05-11,None,0.0,0.0,3.0,47.99225,52.7585,44.3885,0.0,0.0,0.0,17.342161,36.463097,355.9638,35.688503,42.9485,29.3585,63.716785,83.11468,45.767624,979.3549,980.7468,977.8859,0,5
2323,None,2006-05-12,None,0.0,0.0,61.0,41.46725,47.1785,38.2685,0.515748,0.515748,0.0,15.213245,30.6469,345.22052,35.879753,38.8985,29.088501,81.98466,97.90514,49.208908,975.13654,977.6431,973.7075,0,5
2324,None,2006-05-13,None,0.0,0.0,51.0,46.106003,53.1185,39.0785,0.082677156,0.082677156,0.0,11.938121,26.620298,4.7916284,39.618496,43.7585,36.9185,79.171265,93.24718,60.340137,978.4553,984.06,975.0523,0,5
2325,None,2006-05-14,None,0.0,0.0,51.0,51.453495,59.7785,42.4085,0.03543307,0.03543307,0.0,13.2965145,27.738798,10.047936,43.600994,47.4485,38.5385,75.332695,91.68456,59.70944,987.0994,990.2823,984.55853,0,5
2326,None,2006-05-15,None,0.0,0.0,53.0,55.822247,63.5585,48.9785,0.07874016,0.07874016,0.0,12.170595,25.0544,355.5002,48.17975,50.8685,46.5485,76.663956,95.07052,59.211655,989.4576,991.6664,986.6373,0,5
2327,None,2006-05-16,None,0.0,0.0,1.0,60.086002,70.4885,49.7885,0.0,0.0,0.0,11.677483,28.186201,340.20337,49.091,52.7585,46.3685,69.004745,91.31231,47.69366,984.1099,987.13763,980.5207,0,5
2328,None,2006-05-17,None,0.0,0.0,51.0,59.36975,67.4285,51.4085,0.011811024,0.011811024,0.0,17.242323,35.792,330.681,42.097248,49.3385,34.2185,55.835835,78.98094,29.395885,977.4334,980.3075,976.5596,0,5
2329,None,2006-05-18,None,0.0,0.0,3.0,55.672253,62.6585,48.7085,0.0,0.0,0.0,10.81191,26.3966,339.87897,36.029743,41.3285,33.0485,48.268673,68.563446,36.591873,978.14795,980.08905,976.7294,0,5
2330,None,2006-05-19,None,0.0,0.0,51.0,56.501003,66.6185,45.6485,0.047244094,0.047244094,0.0,8.084209,18.5671,74.037766,43.8485,47.0885,39.9785,64.79429,88.0956,43.692192,977.83746,980.45526,975.5481,0,5
2331,None,2006-05-20,None,0.0,0.0,3.0,58.432247,70.0385,49.3385,0.0,0.0,0.0,12.93017,28.6336,314.93176,43.886,49.8785,31.1585,60.068897,83.267365,43.533764,980.90405,983.99255,979.5341,0,5
2332,None,2006-05-21,None,0.0,0.0,3.0,50.943497,57.8885,42.7685,0.0,0.0,0.0,7.9089894,16.7775,15.778506,30.614756,37.7285,27.2885,46.462788,66.75963,34.813248,987.51825,988.77325,984.37946,0,5
2333,None,2006-05-22,None,0.0,0.0,1.0,55.496,68.1485,39.0785,0.0,0.0,0.0,7.618947,16.1064,125.10341,37.4435,41.5985,34.3985,54.602493,88.35779,31.756908,989.2639,992.2241,986.2152,0,5
2334,None,2006-05-23,None,0.0,0.0,3.0,66.81725,80.028496,53.1185,0.0,0.0,0.0,14.818332,31.0943,153.80215,51.146,60.6785,41.2385,57.811573,70.065475,45.893654,984.51056,987.5174,980.0067,0,5
2335,None,2006-05-24,None,0.0,0.0,51.0,71.16725,77.8685,65.8085,0.011811024,0.011811024,0.0,15.15392,32.8839,198.12108,59.8235,64.8185,54.9185,68.90493,87.64021,45.28292,973.2187,979.7345,968.7224,0,5
2336,None,2006-05-25,None,0.0,0.0,53.0,67.901,75.6185,61.3985,0.031496063,0.031496063,0.0,10.823474,30.6469,321.97012,60.948498,62.5685,59.6885,79.2261,94.109436,62.734978,970.7949,974.09753,967.6681,0,5
2337,None,2006-05-26,None,0.0,0.0,3.0,71.066,80.208496,64.278496,0.0,0.0,0.0,8.87218,17.4486,346.24496,59.94351,62.2085,57.8885,69.95607,90.08672,46.696953,975.55707,977.1693,974.2364,0,5
2338,None,2006-05-27,None,0.0,0.0,55.0,73.379745,84.7985,64.098495,0.062992126,0.062992126,0.0,13.514887,33.555,145.5169,63.62225,68.0585,59.598503,72.87998,89.40374,49.83589,975.05597,976.2253,973.15784,0,5
2339,None,2006-05-28,None,0.0,0.0,53.0,80.54974,89.6585,66.348495,0.05905512,0.05905512,0.0,18.838675,39.3712,172.41347,65.1485,70.3985,62.028496,60.600296,92.76773,49.19029,975.59393,977.6833,973.04193,0,5
2340,None,2006-05-29,None,0.0,0.0,61.0,78.7385,88.9385,71.5685,0.11023622,0.11023622,0.0,13.108897,29.7521,184.96149,66.292244,69.4085,63.8285,66.455086,86.00079,49.79668,980.4456,983.8766,977.9116,0,5
2341,None,2006-05-30,None,0.0,0.0,3.0,74.5085,81.9185,67.0685,0.0,0.0,0.0,9.196219,21.4752,8.772153,54.7085,67.7885,42.318497,56.41443,94.000336,25.470818,987.7646,989.5224,984.4408,0,5
2342,None,2006-05-31,None,0.0,0.0,51.0,71.351,81.8285,62.2085,0.015748031,0.015748031,0.0,5.2414584,20.8041,29.783562,52.492252,56.0885,49.6085,53.495937,70.474464,32.9068,990.5063,992.29,989.1191,0,5
2343,None,2006-06-01,None,0.0,0.0,51.0,70.3685,79.128494,60.4985,0.031496063,0.031496063,0.0,7.0740147,16.7775,340.7747,52.256,58.6985,44.3885,56.558758,89.68048,29.703184,989.8768,991.48206,987.83496,0,6
2344,None,2006-06-02,None,0.0,0.0,2.0,71.19724,79.9385,59.0585,0.0,0.0,0.0,6.023307,13.6456995,61.1385,51.296,55.9085,47.4485,52.221786,81.456505,32.47441,987.6787,989.2517,985.80743,0,6
2345,None,2006-06-03,None,0.0,0.0,2.0,70.7585,79.848495,59.148502,0.0,0.0,0.0,8.207077,19.6856,113.304924,48.99725,52.5785,46.4585,48.224197,74.74283,32.202404,985.76227,987.23486,983.4634,0,6
2346,None,2006-06-04,None,0.0,0.0,3.0,72.08225,81.1985,63.0185,0.0,0.0,0.0,11.925539,26.620298,153.5354,52.01599,53.7485,49.0685,50.245327,66.975876,37.53094,983.74677,985.35406,982.31616,0,6
2347,None,2006-06-05,None,0.0,0.0,63.0,74.096,84.528496,65.0885,0.16929135,0.16929135,0.0,15.4498825,35.1209,179.30832,55.000996,63.108498,50.9585,52.37232,80.63632,38.296417,981.35864,983.4048,977.7902,0,6
2348,None,2006-06-06,None,0.0,0.0,63.0,73.24474,80.4785,65.4485,0.30708662,0.30708662,0.0,13.849542,29.081,277.33102,59.40724,65.4485,53.8385,65.71928,95.10203,40.910706,978.30927,980.39044,977.21313,0,6
2349,None,2006-06-07,None,0.0,0.0,1.0,74.887245,84.9785,64.5485,0.0,0.0,0.0,7.9939504,20.3567,332.5256,55.608505,59.6885,50.058502,54.05521,79.25066,29.964716,984.22876,986.1097,981.18854,0,6
2350,None,2006-06-08,None,0.0,0.0,3.0,71.8385,78.3185,64.7285,0.0,0.0,0.0,9.986646,21.6989,21.554756,48.498505,56.4485,44.2985,45.054874,62.62374,30.367886,987.9122,989.76575,984.7769,0,6
2351,None,2006-06-09,None,0.0,0.0,53.0,61.346004,68.4185,55.7285,0.1023622,0.1023622,0.0,14.5680065,28.186201,76.89874,46.58225,48.0785,44.6585,58.65095,66.51621,48.206795,988.1767,989.50183,986.78174,0,6
2352,None,2006-06-10,None,0.0,0.0,51.0,58.124752,63.5585,53.7485,0.039370075,0.039370075,0.0,12.376494,29.3047,76.462074,38.429752,44.9285,32.1485,49.379715,71.243576,32.369244,986.0728,987.3419,984.4697,0,6
2353,None,2006-06-11,None,0.0,0.0,51.0,58.968502,65.4485,54.4685,0.03543307,0.03543307,0.0,7.4361324,17.6723,87.49633,43.315994,46.2785,39.4385,57.471558,73.30945,39.349472,986.7286,988.37537,984.87024,0,6
2354,None,2006-06-12,None,0.0,0.0,3.0,63.325993,74.3585,48.9785,0.0,0.0,0.0,4.906124,12.3035,2.7078469,45.24725,50.3285,42.9485,56.043232,88.05306,32.89726,990.6419,992.4517,988.41364,0,6
2355,None,2006-06-13,None,0.0,0.0,51.0,69.25475,80.5685,55.2785,0.003937008,0.003937008,0.0,7.1584,16.5538,241.23546,53.4935,61.7585,48.5285,59.386234,83.672676,40.60645,988.0953,990.1909,985.28845,0,6
2356,None,2006-06-14,None,0.0,0.0,51.0,71.186,78.5885,61.8485,0.003937008,0.003937008,0.0,8.686937,19.238201,88.04753,59.201,63.378498,56.1785,66.73735,81.656876,53.792797,984.9991,986.39264,983.0974,0,6
2357,None,2006-06-15,None,0.0,0.0,3.0,73.889755,83.3585,65.4485,0.0,0.0,0.0,15.409343,31.9891,144.57718,62.148495,63.738503,59.6885,68.42798,91.5835,49.157314,981.7075,984.4774,979.0281,0,6
2358,None,2006-06-16,None,0.0,0.0,63.0,77.6885,86.958496,69.0485,0.4370079,0.4370079,0.0,15.002917,27.5151,196.19287,64.42099,67.3385,60.3185,64.963165,86.6743,48.0704,978.903,979.6539,976.9391,0,6
2359,None,2006-06-17,None,0.0,0.0,61.0,75.57725,83.8985,68.778496,0.2047244,0.2047244,0.0,12.406782,34.0024,216.02748,66.581,68.8685,62.3885,74.554634,87.6301,56.174164,976.52075,978.596,974.3649,0,6
2360,None,2006-06-18,None,0.0,0.0,3.0,72.824745,81.7385,63.0185,0.0,0.0,0.0,16.427868,35.3446,266.42374,53.97725,63.108498,46.1885,56.022823,86.0748,30.069448,978.3216,979.295,976.76355,0,6
2361,None,2006-06-19,None,0.0,0.0,3.0,69.41224,76.0685,62.928497,0.0,0.0,0.0,12.860319,27.291399,306.97482,52.196,55.4585,48.9785,55.29022,74.17882,40.08133,983.0671,985.13153,978.9331,0,6
2362,None,2006-06-20,None,0.0,0.0,51.0,66.760994,73.098495,58.7885,0.031496063,0.031496063,0.0,9.538123,21.2515,140.85918,56.212246,62.8385,52.1285,69.603294,84.756615,55.327644,982.43896,985.89655,978.78784,0,6
2363,None,2006-06-21,None,0.0,0.0,51.0,72.16851,80.7485,62.928497,0.003937008,0.003937008,0.0,14.094875,31.318,261.91602,59.643497,65.8985,51.3185,69.32223,100.0,36.118492,979.21954,982.664,976.9221,0,6
2364,None,2006-06-22,None,0.0,0.0,2.0,70.70975,77.8685,63.2885,0.0,0.0,0.0,7.9342575,20.3567,330.6869,52.691006,56.808502,47.3585,54.417603,71.40171,37.7742,987.29926,990.54376,982.96625,0,6
2365,None,2006-06-23,None,0.0,0.0,51.0,70.792244,79.2185,58.608498,0.003937008,0.003937008,0.0,5.484073,13.422,169.46086,53.118496,57.5285,48.7085,55.224903,81.693184,39.776516,990.1099,991.85596,987.5666,0,6
2366,None,2006-06-24,None,0.0,0.0,63.0,68.894745,77.2385,63.198498,0.6732284,0.6732284,0.0,5.6103673,16.330101,322.765,61.158497,63.198498,59.6885,77.382935,92.96924,56.335884,988.15137,988.95074,987.35254,0,6
2367,None,2006-06-25,None,0.0,0.0,61.0,68.0285,76.6985,60.3185,0.12598425,0.12598425,0.0,12.352211,26.620298,17.354136,52.518497,61.7585,44.1185,62.801716,98.73703,31.385906,990.1336,991.3954,988.36957,0,6
2368,None,2006-06-26,None,0.0,0.0,51.0,69.404755,79.0385,57.348503,0.007874016,0.007874016,0.0,8.503543,13.869399,335.0526,51.49101,56.2685,47.2685,56.139664,83.51813,33.59021,988.3086,990.67993,985.6581,0,6
2369,None,2006-06-27,None,0.0,0.0,51.0,67.357254,73.9085,59.598503,0.003937008,0.003937008,0.0,9.23965,22.369999,340.1097,52.889755,58.0685,47.7185,62.429916,93.156815,40.28219,986.3256,987.02594,985.6282,0,6
2370,None,2006-06-28,None,0.0,0.0,2.0,67.631004,75.708496,56.3585,0.0,0.0,0.0,6.002501,18.3434,347.42227,52.17725,56.3585,48.7085,60.53047,90.4431,38.820164,988.2588,989.4155,986.9689,0,6
2371,None,2006-06-29,None,0.0,0.0,2.0,71.59475,81.9185,58.3385,0.0,0.0,0.0,7.0740147,16.330101,172.93976,53.969753,57.348503,50.058502,56.785748,85.64467,36.31149,988.5717,990.6722,986.1303,0,6
2372,None,2006-06-30,None,0.0,0.0,53.0,76.87475,88.9385,64.9085,0.01968504,0.01968504,0.0,10.693234,23.7122,163.30066,60.907253,67.3385,57.348503,59.55929,78.0094,39.16925,983.50543,985.95294,980.2364,0,6
2373,None,2006-07-01,None,0.0,0.0,3.0,79.413506,85.6985,71.8385,0.0,0.0,0.0,11.049965,24.607,259.41275,63.9785,67.4285,61.488503,60.206417,73.38977,46.729763,979.85504,982.19135,978.24347,0,7
2374,None,2006-07-02,None,0.0,0.0,1.0,78.5285,88.848495,66.888504,0.0,0.0,0.0,8.003335,18.5671,270.7848,57.157246,63.4685,50.058502,52.535233,86.5841,26.494598,984.6451,985.9787,982.12,0,7
2375,None,2006-07-03,None,0.0,0.0,51.0,78.1385,86.598495,69.4085,0.003937008,0.003937008,0.0,10.860399,22.369999,297.50507,60.32225,67.2485,51.6785,56.957523,84.09866,31.195587,984.71484,986.8375,983.70374,0,7
2376,None,2006-07-04,None,0.0,0.0,3.0,71.114746,77.6885,63.8285,0.0,0.0,0.0,9.23965,20.8041,351.62988,49.878506,54.648502,45.4685,48.59766,70.48157,33.095932,989.6868,991.2445,987.4999,0,7
2377,None,2006-07-05,None,0.0,0.0,3.0,70.1885,78.5885,57.7985,0.0,0.0,0.0,7.9089894,19.238201,346.56897,49.946003,54.3785,45.1985,51.889484,83.5475,31.274715,991.7171,993.4065,990.46747,0,7
2378,None,2006-07-06,None,0.0,0.0,3.0,73.43975,83.8985,59.148502,0.0,0.0,0.0,8.503543,20.133,210.54927,53.25725,57.7085,48.8885,53.561737,88.42106,31.022566,993.2595,994.9453,991.9886,0,7
2379,None,2006-07-07,None,0.0,0.0,3.0,76.169754,85.15849,66.2585,0.0,0.0,0.0,14.107296,30.6469,186.65115,53.422253,55.1885,51.4985,46.908833,64.700455,31.52917,990.9998,992.8262,987.91516,0,7
2380,None,2006-07-08,None,0.0,0.0,61.0,77.965996,90.01851,69.8585,0.14566928,0.14566928,0.0,12.098428,28.186201,224.22702,58.672253,66.1685,53.5685,52.893986,70.57546,32.53516,984.8376,988.1017,981.89026,0,7
2381,None,2006-07-09,None,0.0,0.0,1.0,75.15725,82.0085,66.348495,0.0,0.0,0.0,9.621701,23.0411,341.2606,54.903503,59.148502,51.1385,50.710556,75.48398,37.390556,982.35736,983.9857,980.6793,0,7
2382,None,2006-07-10,None,0.0,0.0,3.0,71.347244,80.6585,60.858498,0.0,0.0,0.0,8.313096,17.4486,86.42372,53.666,55.1885,52.488503,55.53836,78.18204,37.695457,983.7614,985.203,981.6826,0,7
2383,None,2006-07-11,None,0.0,0.0,51.0,76.199745,83.2685,68.6885,0.003937008,0.003937008,0.0,7.9437127,19.461899,119.47947,63.356,66.6185,56.1785,65.09719,80.37512,52.771317,982.7541,984.16003,981.4493,0,7
2384,None,2006-07-12,None,0.0,0.0,2.0,78.4385,89.4785,65.8985,0.0,0.0,0.0,5.442856,15.2116,153.80191,62.729748,65.5385,59.4185,62.376522,94.812706,36.520622,985.03937,986.4892,983.45856,0,7
2385,None,2006-07-13,None,0.0,0.0,3.0,80.23475,88.0385,69.8585,0.0,0.0,0.0,12.8135395,27.9625,172.81406,65.66599,67.9685,62.928497,63.367397,91.717545,44.244354,982.58685,984.56805,979.8661,0,7
2386,None,2006-07-14,None,0.0,0.0,61.0,82.0985,93.1685,70.128494,0.05905512,0.05905512,0.0,10.68387,21.4752,266.93533,62.744747,69.0485,53.7485,57.731472,93.44704,26.917345,982.26434,984.2216,979.7977,0,7
2387,None,2006-07-15,None,0.0,0.0,1.0,85.751,98.568504,72.7385,0.0,0.0,0.0,16.811766,33.555,209.89992,62.058502,66.7985,55.8185,47.966503,70.99375,24.306873,984.8547,987.6229,982.1349,0,7
2388,None,2006-07-16,None,0.0,0.0,3.0,88.15099,95.86851,80.028496,0.0,0.0,0.0,13.658528,29.081,211.45674,68.1635,73.458496,65.8085,52.81747,65.91619,38.534904,981.57886,983.01794,978.7589,0,7
2389,None,2006-07-17,None,0.0,0.0,3.0,84.89976,89.4785,76.6085,0.0,0.0,0.0,12.098428,29.081,321.13522,60.7085,73.1885,47.5385,47.45636,71.97455,25.942373,982.27264,987.00116,978.5068,0,7
2390,None,2006-07-18,None,0.0,0.0,2.0,78.51725,88.5785,64.9985,0.0,0.0,0.0,8.863716,18.5671,137.3234,53.996002,60.0485,50.7785,45.42194,81.16547,28.185379,988.04956,989.79114,985.57526,0,7
2391,None,2006-07-19,None,0.0,0.0,3.0,79.00849,87.4985,70.5785,0.0,0.0,0.0,11.068065,23.9359,177.97867,64.964745,72.8285,55.8185,62.71406,84.27663,50.96535,984.0064,985.66705,982.58575,0,7
2392,None,2006-07-20,None,0.0,0.0,3.0,78.99351,86.5085,71.7485,0.0,0.0,0.0,10.535296,20.580399,356.18597,56.45975,72.5585,49.5185,50.288803,94.09859,28.15549,986.9995,989.12823,983.67163,0,7
2393,None,2006-07-21,None,0.0,0.0,51.0,74.17099,77.8685,70.128494,0.003937008,0.003937008,0.0,8.905957,14.3168,355.52518,55.499756,57.7085,52.2185,52.58833,64.54639,41.267605,989.4865,991.2767,987.9897,0,7
2394,None,2006-07-22,None,0.0,0.0,51.0,75.16475,83.8985,65.8985,0.015748031,0.015748031,0.0,6.814594,18.5671,329.60272,55.975998,58.4285,52.488503,53.368206,74.16008,35.542343,986.3072,987.77496,984.2701,0,7
2395,None,2006-07-23,None,0.0,0.0,1.0,78.37849,88.9385,65.3585,0.0,0.0,0.0,9.704559,21.4752,184.47478,59.591003,64.5485,55.8185,55.094555,83.812744,34.65009,981.5362,984.87885,977.3341,0,7
2396,None,2006-07-24,None,0.0,0.0,61.0,80.632256,92.4485,71.8385,0.13779527,0.13779527,0.0,10.2047415,19.238201,234.87894,65.6135,69.8585,62.028496,62.23979,82.08953,37.971497,977.44257,978.55695,976.27454,0,7
2397,None,2006-07-25,None,0.0,0.0,63.0,79.36099,90.2885,71.028496,0.22047243,0.22047243,0.0,8.385021,19.238201,200.56926,67.004745,71.2985,64.0085,67.82785,86.74291,45.574047,976.68677,978.347,975.233,0,7
2398,None,2006-07-26,None,0.0,0.0,61.0,79.39099,88.6685,67.878494,0.09448819,0.09448819,0.0,6.502709,15.8827,295.67987,65.066,71.7485,56.1785,66.649086,99.38225,33.82613,976.7203,977.77057,974.9619,0,7
2399,None,2006-07-27,None,0.0,0.0,2.0,80.782234,90.2885,69.138504,0.0,0.0,0.0,6.0440416,14.5405,275.1088,62.242245,65.9885,58.3385,56.55366,87.53315,34.254036,979.19293,980.46954,977.5706,0,7
2400,None,2006-07-28,None,0.0,0.0,3.0,84.6185,93.888504,74.7185,0.0,0.0,0.0,11.666765,25.501799,208.49554,68.90975,72.1085,65.0885,60.484085,74.05691,45.479877,980.91437,981.863,980.05853,0,7
2401,None,2006-07-29,None,0.0,0.0,1.0,86.57226,95.4185,77.598495,0.0,0.0,0.0,10.711936,23.7122,173.87846,70.14725,73.1885,65.9885,60.169952,79.513054,38.36053,981.6092,983.9691,979.3788,0,7
2402,None,2006-07-30,None,0.0,0.0,3.0,88.51849,97.9385,78.5885,0.0,0.0,0.0,14.206271,32.8839,173.4205,71.726006,75.0785,67.0685,60.3717,85.628044,36.766365,976.58276,979.298,973.51794,0,7
2403,None,2006-07-31,None,0.0,0.0,53.0,89.87225,98.7485,82.7285,0.031496063,0.031496063,0.0,16.131237,33.555,200.34006,66.74225,71.4785,62.1185,47.368774,60.25096,36.008472,973.4051,976.3518,971.27905,0,7
2404,None,2006-08-01,None,0.0,0.0,61.0,79.090996,85.4285,73.1885,0.29527557,0.29527557,0.0,8.7357645,24.607,236.46936,70.961,74.7185,68.778496,76.9587,93.61897,59.003483,978.42316,980.06323,976.0433,0,8
2405,None,2006-08-02,None,0.0,0.0,63.0,73.11724,80.9285,63.5585,1.0000001,1.0000001,0.0,12.50521,27.291399,18.570824,60.963497,69.8585,57.1685,68.55609,98.17612,44.30293,979.4224,982.3191,975.62585,0,8
